edge	0	land_041	ordinary	ordinary_interval_select	1	-	0	1	1155	1155	3	196608
edge	0	land_042	ordinary	ordinary_interval_select	1	-	0	1	1159	1159	3	196608
edge	0	land_043	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	0	land_044	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_045	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_046	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_047	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_048	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	0	land_049	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	0	land_050	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_051	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_052	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_053	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	0	land_054	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	0	land_055	ordinary	ordinary_interval_select	1	-	0	1	501	501	64	104156
edge	0	land_056	ordinary	ordinary_interval_select	1	-	0	1	501	501	64	0
edge	0	land_057	ordinary	ordinary_interval_select	1	-	0	1	501	501	64	570585
edge	0	land_058	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
edge	0	land_059	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
edge	0	land_060	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
edge	0	land_061	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
perimeter	0	perimeter_elandor_mainland	14960	3	196608
perimeter	0	perimeter_kragmar_mainland	14999	3	196608
perimeter	0	perimeter_holy_grounds	11000	0	0
aperture	0	bay_mouth_aperture:elandor_west	before	-1340	-2921	0	0	-1339	-2921	0	0	-1341	-2920	0	0
aperture	0	bay_mouth_aperture:elandor_west	after	-626	-2916	-32248	1	-627	-2916	-43386	1	-625	-2917	-32248	0
aperture	0	bay_mouth_aperture:elandor_east	before	570	-2926	-66741	1	571	-2926	-79569	1	569	-2927	-54917	1
aperture	0	bay_mouth_aperture:elandor_east	after	1225	-2928	0	0	1224	-2928	0	0	1226	-2928	0	0
aperture	0	bay_mouth_aperture:kragmar_west	before	-1415	2939	0	0	-1414	2939	0	0	-1416	2939	0	0
