schema	grug_wp40_extreme_candidate_shard_v2
range	512	1023	512
source_checksum	154cbc31dea35e0aed06f9525ecb3f2d1ac6fa90f0a71e127da591ed16ed067d
boundary_policy_checksum	a32f35c4621d84b50f93253fa7e046fe79553796d6b2752f6344ebf4cea1380f
partition_sha256	de53e1b5cc0cc3fcaee2d58ce3cc391c637b123d430f234c74e4960ad4bee967
authority_dag_sha256	d059686fb3668627b1ed153e5f54aa5572fd96624e43487b2c157dbc4c505949
authority_commit	53be77ee3dab615be39c2e66b6d24a4adccc3d26
authority_tree	c9ac6639048804f15d76bd02101cf9e3a062e9de
interpreter_id	luajit
interpreter_launcher	/usr/bin/luajit
interpreter_path	/usr/bin/luajit-2.1.1767980792
interpreter_version	LuaJIT 2.1.1767980792 -- Copyright (C) 2005-2026 Mike Pall. https://luajit.org/
interpreter_sha256	4fd1f5075a6cb15c933f5abaf7ad4b203c8926ab27261c334b41c9bc5e40a1a6
measurement_scope	R7_SCALAR_MEASUREMENT_ONLY
stage2_status	pending_selected_four
scorer_schema	grug_wp40_extreme_selector_e0_v1
rows_sha256	c3d6acd4b1988cad44f66202f5ece320bf7bec15e5b9e0879832f1e5a3bdf102
candidate_index	status	label	digest	first8	decimal	coast_n	coast_d	coast_count	coast_sequence_sha256	coast_identity_sha256	noncoast_n	noncoast_d	noncoast_count	noncoast_sequence_sha256	noncoast_identity_sha256
542	scored	grudgelands-wp40-extreme-0542	e38564d43de52b3e672f1a7056aae434316fb5e8d438a534f8126b4c9c78dc49	e38564d43de52b3e	16394620881246432062	49853527	148176371712	23552	65938266d26851c3b3e853b6ed087e4e1a4c2a69dc9640398c7f6922e724295c	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	986345363	178530549760	42565	9e5dcedc5dc165df9d9b75a94a3b345fb6d9cb5481779ab5f3b04d505b8144f5	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
543	scored	grudgelands-wp40-extreme-0543	45abbdd746625dd0ccdafc11cc5dfb3e5c428fa8dd76b4b11de7512eaed850ba	45abbdd746625dd0	5020314941931019728	7194085	49392123904	23552	f14b57e7bf98184a2904e175fc2d12b11ec3218b50af6e9aaa8f9c2cc86e11d7	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	886090753	89265274880	42565	f144dc7efc85cdace0378aa98009434a0e4aa792768d609e66fc104c82abdae8	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
544	scored	grudgelands-wp40-extreme-0544	c74892445c744376cc0f6374af85cbea398092d679b9ad2f84756a013b8e3255	c74892445c744376	14359888234177381238	-22570673	18522046464	23552	d653eee89919634e8469bf7d84eacf34f95f5d556129a98390f372de38b89728	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	64807629	35706109952	42565	8702e057e465d72b4f3a9e4bc7d58655adb6126fabfb77c397f8313e5c63bf7d	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
545	scored	grudgelands-wp40-extreme-0545	c3eac33846ac3ca67ef63460dccf74f69ecb5e0fb116adf54bcc0d70e584cef9	c3eac33846ac3ca6	14117310628417518758	352106497	148176371712	23552	276c8a43f1a7b0e171e5d03820e83098387f5dac890969c2272acc063c0c700f	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	-65271049	35706109952	42565	167e5ae375c84047067abd8445cc4def142a83aab354aa0a11c3223b4c8fa099	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
546	scored	grudgelands-wp40-extreme-0546	fc20918ab0544d69367433a5ab808bd65cfa7bfef4e50d7568b3337226f4bc56	fc20918ab0544d69	18167680921662410089	-229778227	74088185856	23552	af2d277b7ea81f78706e8619903da1a8ead29a00a51dd8cf94813563f4b4db96	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	196817901	178530549760	42565	0e23452fb4cd2742823a0be9592b7adf4783e1583fd6eadaf9ff4da71b76c431	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
547	scored	grudgelands-wp40-extreme-0547	fb69061aa68031766aa737ac7524357367a75bd47b63f07bd7317379778d6039	fb69061aa6803176	18116017687606866294	-462070891	148176371712	23552	aa430e86cd1788b4e152c8c860debb623eed2faf682112bf5dbcdb774ee85997	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	19834233	44632637440	42565	43595e021114fe78cc2a5dab2c0f974d3131868f6e53a90d33d4eae894eeb2d9	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
548	scored	grudgelands-wp40-extreme-0548	4f2835ff223624eb6c577810214deba0be8481fb446aae173cb0560365a4d826	4f2835ff223624eb	5703868297971639531	8501689	18522046464	23552	ffec5ab6bccfd2d70de198aa6f4721551e2fdd54b34d2a0e92b838b84430354f	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	89253181	22316318720	42565	df91b7fa4b0f11e98cc7a890a662c6f6ff550bd93c349af1940f99781bad582c	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
549	scored	grudgelands-wp40-extreme-0549	e01ab1b80caf06fbc1588c3067807f1150c54b81661d789ba8d6133154ec1a78	e01ab1b80caf06fb	16148414817935230715	160673693	74088185856	23552	9da608bd5b15ffb7d1bb4f8814353c68e14f8fff299ec58fb86596eeddf4d2c0	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	39079699	17853054976	42565	42f50e74d575741577284626a774302bd9c2a94257ec6e904d241a7ea92e56d9	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
550	scored	grudgelands-wp40-extreme-0550	ebb0cee39adbe25ce7ed1688cabd44ae2b3c507bf83ffbe12fd14d884713a14a	ebb0cee39adbe25c	16983301671765140060	17272247	24696061952	23552	2725e48c4bb0d6360f18292d03af3b88efb90460cc7c5a96bf3e7d81e37a0f1f	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	-50951937	89265274880	42565	db8af3b6b63beca37da90dcbc6c6fb56fd95b57bc02a98ce79ee8cee5f188841	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
551	scored	grudgelands-wp40-extreme-0551	311c6b089175a6f6056df75a548bcb5d19763e52f8242d118b0c677775b5afcb	311c6b089175a6f6	3538821091750684406	-49796211	49392123904	23552	fafcff5e5b0cdf90215311f1d37c254095eb2514890319fa60230bd50b7b2426	0be6420d4f27c8e885f1c4af23ab98f0551c658e07715a1384e47629ba69a662	1331399679	178530549760	42565	bf77edf7d510be8f8ff0491befbfee76a574fbd66525dbc53ca342ceb0a7af4d	8070e4c25a86397aaa04e474b9d4917e4d79ac8def9998c111ae76747b32ca38
