schema	grug_wp40_census_scan4_seed_set_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	full_w
column	extremal	family	site	scalar	bound	value	seed
column	open	family	sites	scan	reason
column	excluded	family	site	reason
column	seed	decimal	terms	detail
column	term	name	seeds	derivation
extremal	edge	land_020	max_abs_scalar_q	maximum	3524643	7083132178150761543
extremal	edge	land_020	max_abs_scalar_q	minimum	86740	11967370329061198
extremal	edge	land_020	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_020	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_021	max_abs_scalar_q	maximum	3478861	172991200114431608
extremal	edge	land_021	max_abs_scalar_q	minimum	17896	16224140599876453531
extremal	edge	land_021	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_021	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_022	max_abs_scalar_q	maximum	3399012	2420851823192800535
extremal	edge	land_022	max_abs_scalar_q	minimum	23832	11157969169817194758
extremal	edge	land_022	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_022	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_023	max_abs_scalar_q	maximum	3683082	10741313433834820552
extremal	edge	land_023	max_abs_scalar_q	minimum	49286	11898263787928304117
extremal	edge	land_023	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_023	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_024	max_abs_scalar_q	maximum	3761338	4283967085128427092
extremal	edge	land_024	max_abs_scalar_q	minimum	95459	7904266095585722702
extremal	edge	land_024	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_024	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_025	max_abs_scalar_q	maximum	3724431	7895661364083783343
extremal	edge	land_025	max_abs_scalar_q	minimum	86081	17824325494656929375
extremal	edge	land_025	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_025	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_026	max_abs_scalar_q	maximum	3520234	14261211502916621819
extremal	edge	land_026	max_abs_scalar_q	minimum	52619	10073762761109381079
extremal	edge	land_026	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_026	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_027	max_abs_scalar_q	maximum	3643346	8509029334172092557
extremal	edge	land_027	max_abs_scalar_q	minimum	51541	10245448080843567985
extremal	edge	land_027	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_027	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_028	max_abs_scalar_q	maximum	3708586	17205699885771019693
extremal	edge	land_028	max_abs_scalar_q	minimum	91438	6537597355919893125
extremal	edge	land_028	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_028	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_029	max_abs_scalar_q	maximum	3734656	12828175128797543717
extremal	edge	land_029	max_abs_scalar_q	minimum	56743	4598970965912810471
extremal	edge	land_029	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_029	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_030	max_abs_scalar_q	maximum	3617617	7589259069495282904
extremal	edge	land_030	max_abs_scalar_q	minimum	58123	16458286715481926406
extremal	edge	land_030	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_030	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_031	max_abs_scalar_q	maximum	1479	2301925958157440886
extremal	edge	land_031	max_abs_scalar_q	minimum	0	10114211662372094287
extremal	edge	land_031	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_031	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_032	max_abs_scalar_q	maximum	1452486	4607189723430998869
extremal	edge	land_032	max_abs_scalar_q	minimum	8396	4479978820512205625
extremal	edge	land_032	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_032	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_033	max_abs_scalar_q	maximum	1803402	823143091907001224
extremal	edge	land_033	max_abs_scalar_q	minimum	22199	17401264694603144246
extremal	edge	land_033	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_033	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_034	max_abs_scalar_q	maximum	1529	3432405335761959798
extremal	edge	land_034	max_abs_scalar_q	minimum	0	8135644379281196444
extremal	edge	land_034	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_034	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_035	max_abs_scalar_q	maximum	256589	4277741136230740952
extremal	edge	land_035	max_abs_scalar_q	minimum	65536	13395209509341698
extremal	edge	land_035	topology_ceiling_nodes	maximum	64	99627463633112174
extremal	edge	land_035	topology_ceiling_nodes	minimum	1	13395209509341698
extremal	edge	land_036	max_abs_scalar_q	maximum	257024	9144708683650543418
extremal	edge	land_036	max_abs_scalar_q	minimum	65536	1
extremal	edge	land_036	topology_ceiling_nodes	maximum	64	572131589391146573
extremal	edge	land_036	topology_ceiling_nodes	minimum	1	1
extremal	edge	land_037	max_abs_scalar_q	maximum	1532	13561498887015420249
extremal	edge	land_037	max_abs_scalar_q	minimum	0	18312736828329061886
extremal	edge	land_037	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_037	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_038	max_abs_scalar_q	maximum	1941790	554380398646891541
extremal	edge	land_038	max_abs_scalar_q	minimum	15177	6227523661389466332
extremal	edge	land_038	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_038	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_039	max_abs_scalar_q	maximum	1829920	8243341960095874558
extremal	edge	land_039	max_abs_scalar_q	minimum	12833	14044946916249777924
extremal	edge	land_039	topology_ceiling_nodes	maximum	32	0
