edge	2147483648	land_038	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	32	964401
edge	2147483648	land_039	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	32	774878
edge	2147483648	land_040	ordinary_attachment	ordinary_interval_select	1	-	0	1	309	401	32	798
edge	2147483648	land_041	ordinary	ordinary_interval_select	1	-	0	1	1154	1154	3	196608
edge	2147483648	land_042	ordinary	ordinary_interval_select	1	-	0	1	1156	1156	3	196608
edge	2147483648	land_043	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	2147483648	land_044	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_045	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_046	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_047	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_048	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	2147483648	land_049	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	2147483648	land_050	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_051	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_052	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_053	ordinary	ordinary_interval_select	1	-	0	1	751	751	0	0
edge	2147483648	land_054	ordinary	ordinary_interval_select	1	-	0	1	1001	1001	0	0
edge	2147483648	land_055	ordinary	ordinary_interval_select	1	-	0	1	501	501	64	425396
edge	2147483648	land_056	ordinary	ordinary_interval_select	1	-	0	1	501	501	64	0
edge	2147483648	land_057	ordinary	ordinary_interval_select	1	-	0	1	501	501	64	312564
edge	2147483648	land_058	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
edge	2147483648	land_059	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
edge	2147483648	land_060	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
