plot	x	z	perimeter_fall	perimeter_rise	submerged	submerged_margin	reference_wet	clear_to
forge_charcoal	188	-68	0	4	0	0	false	13
forge_charcoal	192	-68	0	4	0	0	false	13
forge_charcoal	196	-68	0	4	0	0	false	13
forge_charcoal	200	-68	0	4	0	0	false	13
forge_charcoal	204	-68	0	4	0	0	false	13
forge_charcoal	52	-64	5	6	0	0	false	13
forge_charcoal	56	-64	5	6	0	0	false	13
forge_charcoal	60	-64	9	6	0	0	false	13
forge_charcoal	64	-64	8	6	0	0	false	13
forge_charcoal	68	-64	11	6	0	0	false	13
forge_charcoal	72	-64	9	8	0	0	false	13
forge_charcoal	76	-64	8	11	0	0	false	13
forge_charcoal	80	-64	8	9	0	0	false	13
forge_charcoal	84	-64	8	8	0	0	false	13
forge_charcoal	88	-64	8	8	0	0	false	13
forge_charcoal	92	-64	8	8	0	0	false	13
forge_charcoal	96	-64	8	8	0	0	false	13
forge_charcoal	100	-64	8	8	0	0	false	13
forge_charcoal	104	-64	8	8	0	0	false	13
forge_charcoal	108	-64	8	4	0	0	false	13
forge_charcoal	112	-64	4	4	0	0	false	13
forge_charcoal	116	-64	4	4	0	0	false	13
forge_charcoal	120	-64	0	4	0	0	false	13
forge_charcoal	124	-64	0	4	0	0	false	13
forge_charcoal	128	-64	0	0	0	0	false	13
forge_charcoal	132	-64	0	0	0	0	false	13
forge_charcoal	136	-64	4	0	0	0	false	13
forge_charcoal	140	-64	4	0	0	0	false	13
forge_charcoal	144	-64	4	0	0	0	false	13
forge_charcoal	148	-64	4	0	0	0	false	13
forge_charcoal	152	-64	0	4	0	0	false	13
forge_charcoal	156	-64	0	4	0	0	false	13
forge_charcoal	160	-64	0	0	0	0	false	13
forge_charcoal	164	-64	0	0	0	0	false	13
forge_charcoal	168	-64	0	0	0	0	false	13
forge_charcoal	172	-64	0	4	0	0	false	13
forge_charcoal	176	-64	0	4	0	0	false	13
forge_charcoal	180	-64	0	4	0	0	false	13
forge_charcoal	184	-64	0	4	0	0	false	13
forge_charcoal	188	-64	4	0	0	0	false	13
forge_charcoal	192	-64	4	0	0	0	false	13
forge_charcoal	196	-64	4	0	0	0	false	13
forge_charcoal	200	-64	4	0	0	0	false	13
forge_charcoal	204	-64	4	0	0	0	false	13
forge_charcoal	52	-60	8	2	0	0	false	13
forge_charcoal	56	-60	8	2	0	0	false	13
forge_charcoal	60	-60	9	4	0	0	false	13
forge_charcoal	64	-60	8	6	0	0	false	13
forge_charcoal	68	-60	11	6	0	0	false	13
forge_charcoal	72	-60	9	8	0	0	false	13
forge_charcoal	76	-60	8	11	0	0	false	13
forge_charcoal	80	-60	8	9	0	0	false	13
forge_charcoal	84	-60	8	8	0	0	false	13
forge_charcoal	88	-60	8	8	0	0	false	13
forge_charcoal	92	-60	8	8	0	0	false	13
forge_charcoal	96	-60	8	8	0	0	false	13
forge_charcoal	100	-60	8	8	0	0	false	13
forge_charcoal	104	-60	8	8	0	0	false	13
forge_charcoal	108	-60	8	4	0	0	false	13
forge_charcoal	112	-60	4	4	0	0	false	13
forge_charcoal	116	-60	4	4	0	0	false	13
forge_charcoal	120	-60	0	4	0	0	false	13
forge_charcoal	124	-60	0	4	0	0	false	13
forge_charcoal	128	-60	0	0	0	0	false	13
forge_charcoal	132	-60	4	0	0	0	false	13
forge_charcoal	136	-60	4	0	0	0	false	13
forge_charcoal	140	-60	4	0	0	0	false	13
forge_charcoal	144	-60	4	0	0	0	false	13
forge_charcoal	148	-60	4	0	0	0	false	13
forge_charcoal	152	-60	0	4	0	0	false	13
forge_charcoal	156	-60	0	4	0	0	false	13
forge_charcoal	160	-60	0	0	0	0	false	13
